product_name,price,image_url,category_name,receive_date,expiry_date,status,quantity
เอโร่ แซลมอนหั่นชิ้นแช่แข็ง 120-140 กรัม/ชิ้น 900 กรัม,689.00,https://o2o-static.lotuss.com/products/107486/75647360.jpg,เนื้อสัตว์,,2026-03-05,normal,0
เซพแพ็ค หนวดหมึกหั่นแช่แข็ง 1000 กรัม,149.00,https://o2o-static.lotuss.com/products/107486/75647365.jpg,เนื้อสัตว์,,2026-03-03,normal,0
พีเอสฟู้ดส์ สันนอกหมูสไลซ์แช่แข็ง 1000 กรัม,159.00,https://o2o-static.lotuss.com/products/107486/75626826.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ไก่สดล้วงพร้อมเครื่องใน (1.6 - 2.0 กก./ตัว) กก.ละ,55.00/กก.,https://o2o-static.lotuss.com/products/107486/51268233.jpg,เนื้อสัตว์,,2026-03-07,normal,0
เอโร่ แซลมอนสเต็กคิริมิแช่แข็ง 140-160 กรัม/ชิ้น 900 กรัม,649.00,https://o2o-static.lotuss.com/products/107486/75647359.jpg,เนื้อสัตว์,,2026-03-03,normal,0
พีเอสฟู้ดส์ ซี่โครงหมูแช่แข็ง กก.ละ,120.00/กก.,https://o2o-static.lotuss.com/products/107486/75626790.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ไก่สดล้วงพร้อมเครื่องใน ขนาด 1.8 - 2.0 กก. ตัวละ,178.00,https://o2o-static.lotuss.com/products/107486/51266379.jpg,เนื้อสัตว์,,2026-03-02,normal,0
เอโร่ หมึกกล้วยหั่นวงแช่แข็ง 1000 กรัม,155.00,https://o2o-static.lotuss.com/products/107486/75647364.jpg,เนื้อสัตว์,,2026-03-04,normal,0
พีเอสฟู้ดส์ ขาหน้าหมูแช่แข็ง กก.ละ,70.00/กก.,https://o2o-static.lotuss.com/products/107486/75626797.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ซีพี ปากล่างเป็ดไม่ติดลิ้น กก.ละ,139.00/กก.,https://o2o-static.lotuss.com/products/107486/51467698.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี ไก่สดล้วงพร้อมเครื่องใน ขนาด 1.0 - 1.3 กก. ตัวละ,105.00,https://o2o-static.lotuss.com/products/107486/51266356.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ซีพี ปลายปีก กก.ละ,49.00/กก.,https://o2o-static.lotuss.com/products/107486/51268262.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี เครื่องในเป็ดผ่า แพ็ค 5 กก.,11.00,https://o2o-static.lotuss.com/products/107486/51493173.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ปลาแซลมอนสด 4-5 กก./ตัว ยกตัว กก.ละ,405.00/กก.,https://o2o-static.lotuss.com/products/107486/52664603.jpg,เนื้อสัตว์,,2026-03-07,normal,0
เอโร่ แพนกาเซียสติดท้องแช่แข็ง 170-220 กรัม/ชิ้น 1 กก.,80.00,https://o2o-static.lotuss.com/products/107486/75647355.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี กึ๋นเป็ดผ่า กก.ละ,75.00/กก.,https://o2o-static.lotuss.com/products/107486/51262084.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี ไก่สดล้วงพร้อมเครื่องใน ขนาด 1.3 - 1.5 กก. ตัวละ,94.00,https://o2o-static.lotuss.com/products/107486/51266385.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ปลาซาบะญี่ปุ่น ไซส์ M แช่แข็ง กก.ละ,96.00/กก.,https://o2o-static.lotuss.com/products/107486/75621468.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ปลาซาบะญี่ปุ่น ไซส์ L แช่แข็ง กก.ละ,95.00/กก.,https://o2o-static.lotuss.com/products/107486/75621469.jpg,เนื้อสัตว์,,2026-03-08,normal,0
พีเอสฟู้ดส์ ขาหลังหมูแช่แข็ง กก.ละ,80.00/กก.,https://o2o-static.lotuss.com/products/107486/75626798.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี ไก่สดล้วงพร้อมเครื่องใน ขนาด 1.8 - 2.0 กก. ตัวละ,178.00,https://o2o-static.lotuss.com/products/107486/51266362.jpg,เนื้อสัตว์,,2026-03-09,normal,0
เอโร่ แพนกาเซียสตัดชิ้นแช่แข็ง 60-80 กรัม/ชิ้น 1 กก.,91.00,https://o2o-static.lotuss.com/products/107486/75647356.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ปลาซาบะนอร์เวย์ ไซส์ M แช่แข็ง กก.ละ,189.00/กก.,https://o2o-static.lotuss.com/products/107486/75621466.jpg,เนื้อสัตว์,,2026-03-05,normal,0
พีเอสฟู้ดส์ สันคอหมูแช่แข็ง กก.ละ,199.00/กก.,https://o2o-static.lotuss.com/products/107486/75626791.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี ขั้วอกไก่ กก.ละ,102.00/กก.,https://o2o-static.lotuss.com/products/107486/51264750.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี เป็ดล้วงพร้อมเครื่องใน ไซส์ L ตัวละ,372.00,https://o2o-static.lotuss.com/products/107486/51266840.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี เนื้ออกไก่ลอกหนังแช่แข็ง 2000 กรัม,246.00,https://o2o-static.lotuss.com/products/107486/51630991.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี ปีกเต็มไก่แช่แข็ง 2000 กรัม,285.00,https://o2o-static.lotuss.com/products/107486/51630962.jpg,เนื้อสัตว์,,2026-03-02,normal,0
ซีพี น่องไก่ติดสะโพกแช่แข็ง กก.ละ,79.00/กก.,https://o2o-static.lotuss.com/products/107486/51569902.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี มันไก่ กก.ละ,34.00/กก.,https://o2o-static.lotuss.com/products/107486/51267862.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี สะโพกไก่แช่แข็ง 2000 กรัม,255.00,https://o2o-static.lotuss.com/products/107486/51631039.jpg,เนื้อสัตว์,,2026-02-28,normal,0
เซพแพ็ค หมูนุ่มพริกไทยดำแช่แข็ง 1000 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75640403.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี ปีกปลายไก่แช่แข็ง 2000 กรัม,344.00,https://o2o-static.lotuss.com/products/107486/51630985.jpg,เนื้อสัตว์,,2026-03-10,normal,0
เซพแพ็ค หมูนุ่มงาขาวแช่แข็ง 1000 กรัม,99.00,https://o2o-static.lotuss.com/products/107486/75640399.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี ตับไก่ 1 กก.,110.00,https://o2o-static.lotuss.com/products/107486/51266477.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี ปีกบนเป็ด 1000 กรัม,85.00,https://o2o-static.lotuss.com/products/107486/51470033.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ขาไก่ซีตัดเล็บแช่แข็ง กก.ละ,168.00/กก.,https://o2o-static.lotuss.com/products/107486/51268383.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี ตับเป็ด กก.ละ,74.00/กก.,https://o2o-static.lotuss.com/products/107486/51265228.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี ตับไก่แช่แข็ง 1000 กรัม,150.00,https://o2o-static.lotuss.com/products/107486/51267545.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี อกไก่ลอกหนังหั่นเต๋า 1000 กรัม,98.00,https://o2o-static.lotuss.com/products/107486/75546317.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี เนื้อเป็ดบดผสมกึ๋น 1000 กรัม,119.00,https://o2o-static.lotuss.com/products/107486/51468388.jpg,เนื้อสัตว์,,2026-03-09,normal,0
ซีพี น่องเป็ดติดสะโพก 1000 กรัม,185.00,https://o2o-static.lotuss.com/products/107486/51470027.jpg,เนื้อสัตว์,,2026-03-03,normal,0
ซีพี ปีกกลางเป็ด กก.ละ,79.00/กก.,https://o2o-static.lotuss.com/products/107486/51467648.jpg,เนื้อสัตว์,,2026-03-04,normal,0
ซีพี โครงไก่ส่วนท้ายตัดพิเศษ กก.ละ,13.00/กก.,https://o2o-static.lotuss.com/products/107486/51268187.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี น่องไก่ติดสะโพกหั่นชิ้นแช่แข็ง กก.ละ,95.00/กก.,https://o2o-static.lotuss.com/products/107486/51268884.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี ตับไก่แช่แข็ง 2000 กรัม,280.00,https://o2o-static.lotuss.com/products/107486/51630933.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี บั้นท้ายไก่แช่แข็ง 2000 กรัม,175.00,https://o2o-static.lotuss.com/products/107486/51631080.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี เนื้ออกไก่ 1000 กรัม,84.00,https://o2o-static.lotuss.com/products/107486/51267171.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี ปีกปลายไก่ กก.ละ,139.00/กก.,https://o2o-static.lotuss.com/products/107486/51267960.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี หนังไก่ 1 กก.,69.00,https://o2o-static.lotuss.com/products/107486/51266598.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ซีพี โครงไก่ กก.ละ,32.00/กก.,https://o2o-static.lotuss.com/products/107486/51267735.jpg,เนื้อสัตว์,,2026-03-06,normal,0
ซีพี ปีกกลางไก่ผ่า กก.ละ,175.00/กก.,https://o2o-static.lotuss.com/products/107486/51267998.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ซีพี ปีกไก่ทอดเกลือพร้อมปรุง 300 กรัม,65.00,https://o2o-static.lotuss.com/products/107486/51267355.jpg,เนื้อสัตว์,,2026-03-01,normal,0
โลตัส อกไก่ลอกหนัง 400 กรัม,35.00,https://o2o-static.lotuss.com/products/107486/75592583.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม โครงไก่ 1500 กรัม,74.50,https://o2o-static.lotuss.com/products/107486/75591563.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ซีพี ขาไก่ กก.ละ,120.00/กก.,https://o2o-static.lotuss.com/products/77354/51318889.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี เลือดไก่ต้มสุก,15.00,https://o2o-static.lotuss.com/products/107486/51414389.jpg,เนื้อสัตว์,,2026-03-08,normal,0
บั้นท้ายไก่ กก.ละ,104.00/กก.,https://o2o-static.lotuss.com/products/107486/72648074.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี หัวใจไก่ กก.ละ,49.00/กก.,https://o2o-static.lotuss.com/products/107486/51320528.jpg,เนื้อสัตว์,,2026-02-27,normal,0
ปลาจะละเม็ดดำ เล็ก กก.ละ,250.00/กก.,https://o2o-static.lotuss.com/products/107486/52102929.jpg,เนื้อสัตว์,,2026-03-08,normal,0
ซีพี อกไก่บด กก.ละ,82.00/กก.,https://o2o-static.lotuss.com/products/107486/51315380.jpg,เนื้อสัตว์,,2026-03-05,normal,0
ยูฟาร์ม น่องสะโพกไก่เลาะกระดูก 250 กรัม,75.00,https://o2o-static.lotuss.com/products/107486/52246154.jpg,เนื้อสัตว์,,2026-03-07,normal,0
ปลาลิ้นหมา กก.ละ,259.00/กก.,https://o2o-static.lotuss.com/products/107486/52195328.jpg,เนื้อสัตว์,,2026-02-28,normal,0
ยูฟาร์ม ปีกกลางไก่เบญจา 230 กรัม,65.00,https://o2o-static.lotuss.com/products/107486/52246223.jpg,เนื้อสัตว์,,2026-03-10,normal,0
ซีพี เนื้อคอเป็ดบดแช่แข็ง กก.ละ,103.00/กก.,https://o2o-static.lotuss.com/products/107486/51267758.jpg,เนื้อสัตว์,,2026-03-01,normal,0
